"","Date","Site","Stream","Q","TN_Load","TP_Load","Nitrate_Load","Ammonium_Load","SRP_Load","DOC_Load"
"28",2019-12-15,"2","LF",0.0684426316312476,0.0433623367914805,0.00157865092644632,0.03675369318598,0.000744655832147974,2.58028721249803,0.266926263361866
"29",2019-12-15,"20","MB",0.0814639297295024,0.127163752567194,0.00277458519634863,0.0993859942699929,0.000711180106538556,1.5396682718876,0.373104798161121
"30",2019-12-15,"23","DE",0.0614888926958987,0.0934523190129189,0.00176951222773497,0.0848546719203402,0.000110680006852618,1.76473122037229,0.164175343498049
"31",2019-12-15,"24","DE",0.0614888926958987,0.111167598840246,0.00306185257041531,0.092233339043848,-7.99355605046682e-05,1.79547566672024,0.178932677745065
"32",2019-12-15,"25","DE",0.0614888926958987,0.124664954899162,0.00243887828448906,0.110680006852618,-0.000866993387012172,2.09677124093015,0.229968458682661
"33",2019-12-15,"4","LF",0.0684426316312476,0.0569776222716985,0.00281796568075702,0.0375750047655549,0.000727545174240162,2.25176258066805,0.266241837045553
"34",2019-12-15,"5","LF",0.0684426316312476,0.0622359394226792,0.00275157379569734,0.0411340216103798,0.000827471416421783,2.21754126485242,0.263504131780303
"35",2019-12-15,"6","LF",0.0684426316312476,0.0767902101084295,0.00225732327071756,0.0617352537313853,0.00118405752722058,1.82741826455431,0.257344294933491
"36",2019-12-15,"8","FM",0.0254345061466723,0.0592436610451644,0.000951258211106402,0.0539211530309454,0.000156676557863502,0.788469690546843,0.0793556591776177
"37",2020-01-06,"1","BD",NA,NA,NA,NA,NA,NA,NA
"38",2020-01-06,"10","FM",0.36406725327521,2.69107085635365,0.031195674182474,2.73778574462958,0.00429235291611472,27.5598910729334,0.942934185982793
"39",2020-01-06,"11","FM",0.36406725327521,2.52124939097627,0.0327260283331455,2.3409524385596,0.000484209446856029,25.8487749825399,0.942934185982793
"40",2020-01-06,"12","FM_Branch",0.279585447152697,2.14715793122701,0.0293206123215814,2.21431674144936,0.00190118104063834,21.1646183494592,NA
"41",2020-01-06,"14","EF",0.0838483291018135,0.44837977386891,0.00555795667556517,0.462004293350992,0.000268314653125803,4.92189691827645,0.229744421738969
"42",2020-01-06,"15","EF",0.0838483291018135,0.449530114506883,0.00579292727980872,0.467035193097101,0.0103888079757147,5.16505707267171,0.231421388321005
"43",2020-01-06,"16","MB",0.107623750716012,0.43672592930144,0.00700633167844129,0.421885102806766,0.00194798988795981,8.67447430771055,0.374530652491721
"44",2020-01-06,"18","MB",0.107623750716012,0.544512097531223,0.0102311002199529,0.442333615442809,0.00139480380927951,9.32021681200662,0.378835602520362
"45",2020-01-06,"19","MB",0.107623750716012,0.476592046317935,0.0101731008120783,0.45309599051441,-0.00110852463237492,8.58837530713774,0.394979165127763
"46",2020-01-06,"2","LF",0.933733665412266,8.15726332091127,0.0556536666048878,8.22619359228206,0.0199912377764766,49.3945109003089,2.26897280695181
"47",2020-01-06,"20","MB",0.107623750716012,0.492833797695026,0.0102774998323516,0.45524846552873,0.00260987595486329,9.72918706472747,0.404665302692204
"48",2020-01-06,"22","DE",0.081234299416695,0.405424796841889,0.00302067614042336,0.388299951211802,-0.000235579468308415,3.09502680777608,0.164093284821724
"49",2020-01-06,"23","DE",0.081234299416695,0.421027488457114,0.00321329899243452,0.423230699960981,0.00112428270392706,3.29811255631782,NA
"50",2020-01-06,"24","DE",0.081234299416695,0.417684054539566,0.00332712156834242,0.427292414931816,0.00304628622812606,3.3549765659095,0.16246859883339
"51",2020-01-06,"25","DE",0.081234299416695,0.439973613989887,0.00344969973951004,0.452475047750991,0.000341184057550119,3.48495144497622,0.170592028775059
"52",2020-01-06,"4","LF",0.933733665412266,8.06759209498336,0.0548485500832178,8.22619359228206,0.0146997690945853,48.6475239679791,2.15692476710233
"53",2020-01-06,"5","LF",0.933733665412266,8.01635139445312,0.0677304116287376,8.26354293889855,0.0129788979492305,49.861377733015,NA
"54",2020-01-06,"6","LF",0.933733665412266,7.81138859233217,0.0532383170398777,8.42227766201864,0.0116063094610745,49.6746309999326,NA
"55",2020-01-06,"8","FM",0.36406725327521,2.60116537468327,0.0317450320080346,2.71594170943306,0.00667335275253459,27.9967717768636,0.957496876113801
"56",2020-01-13,"1","BD",NA,NA,NA,NA,NA,NA,NA
"57",2020-01-13,"10","FM",3.0321100917431,20.2076888512411,0.804924244931188,18.6777981651375,0.0882344036697242,515.458715596327,12.7651834862385
"58",2020-01-13,"11","FM",3.0321100917431,17.5453888667225,0.752635215316509,17.373990825688,0.0650690825688069,473.009174311924,NA
"59",2020-01-13,"12","FM_Branch",2.32850894495411,15.3587670538488,0.64825809411435,15.0654528738531,0.0593769780963299,384.203975917429,9.75645247935774
"60",2020-01-13,"15","EF",0.698325275229354,3.25527455093195,0.116136656687727,3.07263121100916,0.00581704954266051,78.9107561009169,2.96089916697246
"61",2020-01-13,"16","MB",0.174104207418504,0.644393374638004,0.0377744955102794,0.591954305222915,0.0060414159974221,24.8969016608461,0.705122040044943
"62",2020-01-13,"18","MB",0.174104207418504,0.675445023649399,0.0400263283384814,0.616328894261506,0.0102025065547244,25.7674226979387,0.764317470567234
"63",2020-01-13,"19","MB",0.174104207418504,0.684999377191366,0.039088064747116,0.625034104632431,0.0125355029341323,26.2897353201942,0.760835386418864
"64",2020-01-13,"2","LF",5.26073619631902,42.5665659742767,1.70273666628834,41.1389570552147,0.104741257668712,810.153374233129,NA
"65",2020-01-13,"20","MB",0.174104207418504,0.708885261046285,0.041339897575318,0.635480357077541,0.00329753368850647,26.8120479424497,NA
"66",2020-01-13,"22","DE",0.13141368165528,0.700933065632318,0.0140648616494776,0.691235965506771,0.000856817204392424,9.50120918367672,0.367958308634783
"67",2020-01-13,"23","DE",0.13141368165528,0.709947586256222,0.0133424970681287,0.710948017755063,0.000394241044965839,9.632622865332,0.365330035001678
"68",2020-01-13,"24","DE",0.13141368165528,0.736991148127936,0.0139232214865296,0.724089385920591,0.000446806517627951,9.60634012900095,NA
"69",2020-01-13,"25","DE",0.13141368165528,0.76583761412443,0.015906182847906,0.7516862590682,0.00402125865865156,10.1714189601187,0.383727950433417
"70",2020-01-13,"4","LF",5.26073619631902,44.4430804632916,1.6063446493865,41.1389570552147,0.18254754601227,804.89263803681,23.8837423312883
"71",2020-01-13,"5","LF",5.26073619631902,44.0100386581343,1.66871595351227,41.5598159509202,0.122417331288344,804.89263803681,24.7780674846626
"72",2020-01-13,"6","LF",5.26073619631902,44.5152540974845,1.50995262722393,42.8223926380368,0.0661274539877301,741.763803680982,22.7789877300613
"73",2020-01-13,"8","FM",3.0321100917431,19.4589169805953,0.827800696903665,18.3745871559632,0.0662516055045868,512.426605504584,12.9167889908256
"74",2020-01-31,"1","BD",NA,NA,NA,NA,NA,NA,NA
"75",2020-01-31,"10","FM",0.130392990997624,0.759889349924141,0.00372430938354242,0.804524754455339,0.000857985880764365,3.75531814073157,0.237315243615675
"76",2020-01-31,"11","FM",0.130392990997624,0.772411656646371,0.00363998540980118,0.714553590666978,0.000169510888296911,3.7422788416318,0.222972014605937
"77",2020-01-31,"12","FM_Branch",0.100135297436625,0.672853148285228,0.00314069533888638,0.601813137594117,-0.0002403247138479,2.97401833386777,0.167225946719164
"78",2020-01-31,"14","EF",0.0300308097566627,0.137105952405299,0.000686196555298924,0.145048811124681,6.00616195133255e-05,0.738757920013903,0.0540554575619929
"79",2020-01-31,"15","EF",0.0300308097566627,0.147405996909573,0.000737984987032386,0.146850659710081,-1.80184858539976e-05,0.696714786354575,0.0555569980498261
"80",2020-01-31,"16","MB",0.083552635453206,0.301220490388167,0.00603365656464351,0.291598697731689,5.01315812719236e-05,4.82098706564999,0.217236852178336
"81",2020-01-31,"18","MB",0.083552635453206,0.320707317150473,0.00680812591173915,0.313322382949523,0.000350921068903465,5.64815815663673,0.219743431241932
"82",2020-01-31,"19","MB",0.083552635453206,0.312683329660112,0.00684414779235682,0.316664488367651,0.000702677664161463,5.66486868372737,0.216401325823804
"83",2020-01-31,"2","LF",0.820427164288482,6.17689695730873,0.0283851176989466,6.51419168445055,-0.00213311062715006,25.925498391516,1.42754326586196
"84",2020-01-31,"20","MB",0.083552635453206,0.328731304640834,0.00729442063165661,0.325855278267503,0.000886493462158516,5.90717132654167,0.222250010305528
"85",2020-01-31,"22","DE",0.0630654456874445,0.297443255843458,0.00126429972944517,0.298299558101612,-0.000214422515337311,1.39374634969252,0.0927062051605434
"86",2020-01-31,"23","DE",0.0630654456874445,0.298308469805421,0.00145462443346174,0.311543301695976,-2.52261782749777e-05,1.57663614218611,0.0927062051605434
"87",2020-01-31,"24","DE",0.0630654456874445,0.310421465272895,0.00159736796147417,0.31784984626472,-7.56785348249333e-05,1.65231467701104,0.114148456694274
"88",2020-01-31,"25","DE",0.0630654456874445,0.324264888664295,0.00195082809003898,0.331724244315958,1.26130891374889e-05,1.9865615391545,0.0958594774449156
"89",2020-01-31,"4","LF",0.820427164288482,6.2781981574541,0.0285619714397622,6.56341731430786,0,26.9100109886622,1.4029304509333
"90",2020-01-31,"5","LF",0.820427164288482,6.4920562466499,0.0291809615836844,6.56341731430786,-0.000328170865715392,26.0075411079449,1.41933899421907
"91",2020-01-31,"6","LF",0.820427164288482,6.28945384635915,0.028208263137704,6.69468566059402,0.0025433242092943,26.6638828393757,1.37011336436177
"92",2020-01-31,"8","FM",0.130392990997624,0.792089567209876,0.00355566143605993,0.80061296472541,-0.000247746682895485,3.89875043082895,0.219060224876008
"93",2020-02-16,"1","BD",NA,NA,NA,NA,NA,NA,NA
"94",2020-02-16,"10","FM",0.250965330173265,1.58994059771451,0.00535580242395359,1.75675731121285,-0.00253474983474998,4.86872740536134,0.406563834880689
"95",2020-02-16,"11","FM",0.250965330173265,1.42123019603403,0.00478776272729815,1.60115880650543,-0.00173166077819553,4.24131407992818,0.421621754691085
"96",2020-02-16,"12","FM_Branch",0.192728825306559,1.31618266787075,NA,NA,NA,NA,0.325711714768084
"97",2020-02-16,"14","EF",0.0577998251922046,0.277366207377272,0.00102168259945843,0.293045113724478,-0.000341018968634007,0.739837762460219,0.108085673109423
"98",2020-02-16,"15","EF",0.0577998251922046,0.284502967244604,0.00103414216097616,0.306917071770607,0.00012137963290363,0.734057779940999,0.104039685345968
"99",2020-02-16,"16","MB",0.103613400652416,0.369278216785357,0.00436654877051478,0.368863706322602,0.00132832379636398,3.69899840329126,0.233130151467937
"100",2020-02-16,"18","MB",0.103613400652416,0.394865282387545,0.00568433073226958,0.39580319049223,-0.00044553762280539,4.26887210687955,0.246599893552751
"101",2020-02-16,"19","MB",0.103613400652416,0.399129793321243,0.00570666605136782,0.410309066583568,-0.000518067003262081,4.50718292838011,0.236238553487509
"102",2020-02-16,"2","LF",1.5265757677073,12.7709613339629,0.0366917859315151,13.9681682745218,-0.00549567276374627,25.3411577439411,2.35092668226924
"103",2020-02-16,"20","MB",0.103613400652416,0.424716858923431,0.00619804234623524,0.421706540655334,-0.000632041743979739,4.67296436942397,0.240383089513606
"104",2020-02-16,"22","DE",0.0782072911990431,0.373150387339871,0.00123068166540182,0.415280716266919,-0.000641299787832153,1.14964718062593,0.120439228446526
"105",2020-02-16,"23","DE",0.0782072911990431,0.394609377928167,0.00153413745172592,0.420755226650852,-0.000656941246071962,1.25913738830459,0.111054353502641
"106",2020-02-16,"24","DE",0.0782072911990431,0.396755276986996,0.0014245562107603,0.441089122362603,-0.000703865620791388,1.47811780366191,0.111836426414632
"107",2020-02-16,"25","DE",0.0782072911990431,0.409630671339974,0.00190502778771555,0.442653268186584,0.000187697498877703,1.8144091558178,0.115746790974584
"108",2020-02-16,"4","LF",1.5265757677073,13.3573808907718,0.0334010427233419,13.815510697751,-0.00717490610822429,24.8831850136289,2.36619243994631
"109",2020-02-16,"5","LF",1.5265757677073,12.8547355563642,0.0337301175021319,13.5254613018866,-0.00366378184249751,26.1044456277948,2.28986365156095
"110",2020-02-16,"6","LF",1.5265757677073,13.3783244463722,0.0276422432539705,14.4108752471569,-0.0109913455274925,26.562418358107,2.32039516691509
"111",2020-02-16,"8","FM",0.250965330173265,1.5486237646499,0.0058967925753923,1.65888083244528,-0.00200772264138612,4.66795514122273,0.414092794785887
"112",2020-03-01,"1","BD",NA,NA,NA,NA,NA,NA,NA
"113",2020-03-01,"10","FM",0.153583343521808,0.886607206573008,0.00215195451942391,0.95375256327043,0.00559043370419383,0.992148399150882,0.268770851163165
"114",2020-03-01,"11","FM",0.153583343521808,0.857108416487875,0.00122495878551182,0.898462559602579,0.00373207524757994,1.01825756754959,0.270306684598383
"115",2020-03-01,"12","FM_Branch",0.117944328657573,0.747212677836383,0.00124580124270938,0.780791455713132,0.00367986305411627,0.826789743889585,0.222914781162813
"116",2020-03-01,"14","EF",0.0353717798465077,0.158093269836676,0.000274495375540395,0.169784543263237,0.000926740631978502,0.201619145125094,0.0672063817083646
"117",2020-03-01,"15","EF",0.0353717798465077,0.165857688516112,0.000293557546045696,0.172968003449423,0.000986872657717565,0.20551004090821,0.0664989461114345
"118",2020-03-01,"16","MB",0.106270010807533,0.368540723445303,0.00215334795375291,0.377258538366741,0.00429330843662432,1.16897011888286,0.223167022695819
"119",2020-03-01,"18","MB",0.106270010807533,0.393325881680014,0.0027260468188357,0.408076841500926,0.0030924573144992,1.636558166436,0.234856723884647
"120",2020-03-01,"19","MB",0.106270010807533,0.418111039914724,0.00304675823429166,0.416578442365529,0.00348565635448708,1.70032017292052,0.231668623560422
"121",2020-03-01,"2","LF",0.958207607684641,7.41141837097609,0.00826219109122599,8.0106156002436,0.0282671244266969,4.15862101735134,1.55229632444912
"122",2020-03-01,"20","MB",0.106270010807533,0.419568990399119,0.00345910149791648,0.431456243878583,0.00287991729288414,1.89160619237408,0.228480523236195
"123",2020-03-01,"22","DE",0.0802124978875149,NA,NA,0.384217864881197,0.00302401117035931,0.569508735001356,0.10748474716927
"124",2020-03-01,"23","DE",0.0802124978875149,0.390421045418199,0.000726217886811747,0.405875239310826,0.00184488745141284,0.673784982255126,0.106682622190395
"125",2020-03-01,"24","DE",0.0802124978875149,0.403626560230247,0.000786736050730434,0.418709238972828,0.00231011993916043,0.810146228663901,0.105078372232645
"126",2020-03-01,"25","DE",0.0802124978875149,0.430037589854343,0.00105474509674712,0.444377238296833,0.00175665370373658,1.09891122105895,0.113099622021396
"127",2020-03-01,"4","LF",0.958207607684641,7.80579658788567,0.00950151956326836,8.25016750216476,0.0233802656275052,3.97656157189126,1.51396802014173
"128",2020-03-01,"5","LF",0.958207607684641,7.79265064732201,0.0134260600441384,8.05852598062783,0.0276921998620861,4.08196440873657,1.53313217229543
"129",2020-03-01,"6","LF",0.958207607684641,7.9898397557768,0.0100179062669181,8.26933165431845,0.02932115279515,4.57065028865574,1.49480386798804
"130",2020-03-01,"8","FM",0.153583343521808,0.905570714484879,0.00129117271165435,0.93839422891825,0.00391637525980611,1.0443667359483,0.264163350857511
"131",2020-03-08,"1","BD",NA,NA,NA,NA,NA,NA,NA
"132",2020-03-08,"10","FM",0.158222976049497,0.87431815466067,0.00370062354923279,0.912946571805595,0.0090187096348213,2.83219127128599,0.232271328840661
"133",2020-03-08,"11","FM",0.158222976049497,0.820050430676071,0.00416106981406419,0.860732989709261,0.0067244764821036,3.06952573536023,0.233062443720908
"134",2020-03-08,"12","FM_Branch",0.121507334457211,0.726443493068505,0.00227875365371858,0.750915326945563,0.00855411634578765,1.84691148374961,0.167923136219865
"135",2020-03-08,"14","EF",0.0364403336139595,0.151370616156327,0.0013510966460301,0.15304940117863,0.00187667718111892,0.940160607240156,0.0629324561513081
"136",2020-03-08,"15","EF",0.0364403336139595,0.150870680175891,0.001461069637321,0.155235821195468,0.00329420615870194,0.951092707324344,0.0678154608555787
"137",2020-03-08,"16","MB",0.0804392398070395,0.24474982312046,0.00470775026865344,0.226034263857781,0.00482635438842237,2.4533968141147,0.156454321424692
"138",2020-03-08,"18","MB",0.0804392398070395,0.255785526160485,0.00671049492918711,0.242926504217259,0.00449655350521351,3.54737047549044,0.193375932496123
"139",2020-03-08,"19","MB",0.0804392398070395,0.269028369888953,0.00694458188490273,0.250970428197963,0.00552617577474361,3.03255934072539,0.170289870671503
"140",2020-03-08,"2","LF",0.921732113649228,6.99019176544135,0.0191737764897235,7.33698762464785,0.0571473910462521,15.3007530865772,1.33282463633678
"141",2020-03-08,"20","MB",0.0804392398070395,0.27675336201697,0.00738674633121705,0.270275845751653,0.006113382225335,3.75651249898874,0.168439768155941
"142",2020-03-08,"22","DE",0.0607154577671136,0.264702403186588,0.00087689927054422,0.268362323330642,0.00302362979680226,0.728585493205363,0.0712799474185914
"143",2020-03-08,"23","DE",0.0607154577671136,0.281361878485118,0.000811458996569127,0.28839842439379,0.00238004594447085,0.813587134079322,0.0709156546719887
"144",2020-03-08,"24","DE",0.0607154577671136,0.294689458736086,0.000870355237075165,0.29932720679187,0.00378257301889118,0.862159500293013,0.0689120445656739
"145",2020-03-08,"25","DE",0.0607154577671136,0.305518117701381,0.00104049986440876,0.314506071233648,0.00437151295923218,0.995733507380663,0.0758336067511249
"146",2020-03-08,"4","LF",0.921732113649228,7.01548280985483,0.0193724687510702,7.34620494578435,0.0577926035258066,14.286847761563,1.41393706233792
"147",2020-03-08,"5","LF",0.921732113649228,6.63611714365265,0.0193724687510702,7.33698762464785,0.0414779451142153,15.3007530865772,1.37983297413289
"148",2020-03-08,"6","LF",0.921732113649228,6.96490072102788,0.0198691984827048,7.51211672624121,0.0530917697461955,16.4068316229563,1.29779881601811
"149",2020-03-08,"8","FM",0.158222976049497,0.820050430676071,0.00366651652984664,0.897124274200645,0.00933515558692029,2.78472437847114,0.230056207175968
"150",2020-05-22,"1","BD",NA,NA,NA,NA,NA,NA,NA
"151",2020-05-22,"10","FM",2.96330275229356,24.2617617856879,0.194189274266054,25.7214678899081,0.195577981651375,152.906422018348,7.14155963302747
"152",2020-05-22,"11","FM",2.96330275229356,25.847285276853,0.192592320779815,25.9585321100916,0.178687155963302,153.202752293577,7.09118348623848
"153",2020-05-22,"12","FM_Branch",2.27566834862384,19.2562316376403,0.13759969306258,20.5037718211008,0.117879620458715,109.914781238531,5.16576715137611
"154",2020-05-22,"14","EF",0.682478256880729,5.33492195357624,0.0501670800562265,5.32333040366969,0.0716602169724766,39.1060041192658,2.07268646614677
"155",2020-05-22,"15","EF",0.682478256880729,5.08211755097318,0.0499464040118576,5.35062953394492,0.0743901299999995,39.2424997706419,2.07268646614677
"156",2020-05-22,"16","MB",0.192658624145621,1.38971122800481,0.0208273981480985,1.33705085157061,0.0290914522459888,15.4704875188934,0.626140528473268
"157",2020-05-22,"19","MB",0.192658624145621,1.5324408987545,0.0235268615172439,1.5046638545773,0.0302474039908625,16.8768954751564,0.687020653703284
"158",2020-05-22,"2","LF",1.67126937274827,19.3467371640836,0.218500726619905,19.2195977866051,0.0686891712199537,55.9875239870669,3.65339484882771
"159",2020-05-22,"20","MB",0.192658624145621,1.59323316587214,0.0251880697444102,1.54704875188934,0.0464307284190947,17.7823910086408,0.698387512527876
"160",2020-05-22,"22","DE",0.145418536846491,0.92526010453868,0.00641045285300869,0.952491416344513,0.00516235805805041,6.09303669386795,0.224235383817288
"161",2020-05-22,"23","DE",0.145418536846491,0.967155965029185,0.00639477937415048,1.00629627497771,0.00520598361910436,6.1075785475526,0.233542170175464
"162",2020-05-22,"24","DE",0.145418536846491,0.95319067824749,0.00626939154328478,1.02374649939929,0.00475518615488024,6.1657459622912,0.225689569185753
"163",2020-05-22,"25","DE",0.145418536846491,1.01902703050918,0.00630073850100121,1.0731888019271,0.0069364642075776,6.28208079176839,0.23412384432285
"164",2020-05-22,"4","LF",1.67126937274827,19.255022547036,0.0812397590993154,19.2195977866051,0.0610013321053117,54.984762363418,3.63668215510023
"165",2020-05-22,"5","LF",1.67126937274827,18.9110927916021,0.075655652034122,19.3867247238799,0.0648452516626327,53.8148738024942,3.67512135067344
"166",2020-05-22,"6","LF",1.67126937274827,19.002807391937,0.0713324709151249,19.3867247238799,0.0447900191896535,52.3107313670207,3.53473472336258
"167",2020-05-22,"8","FM",2.96330275229356,25.5220496901374,0.191314760954127,25.6029357798163,0.1887623853211,152.906422018348,7.2689816513761
"168",2020-06-01,"1","BD",NA,NA,NA,NA,NA,NA,NA
"169",2020-06-01,"10","FM",0.9577631533467,5.84433935170181,0.0236395518556148,6.22546049675355,0.0269131446090423,18.293276228922,1.67033893943665
"170",2020-06-01,"11","FM",0.9577631533467,5.79177997986224,0.028078419671298,6.22546049675355,0.0240398551490022,17.8143946522486,1.66171907105653
"171",2020-06-01,"12","FM_Branch",0.735514213612598,4.75051970756673,0.0174405181067872,5.00149665256567,0.0194175752393726,13.5334615304718,1.27464613219063
"172",2020-06-01,"14","EF",0.220582431847279,1.09180586859461,0.00323337041724832,1.13158787537654,-0.00172936626568266,2.71316391172153,0.419106620509829
"173",2020-06-01,"15","EF",0.220582431847279,1.29153752591277,0.00582482170754292,1.43157998268884,0.00306609580267717,5.66896849847506,0.297786282993826
"174",2020-06-01,"16","MB",0.122146804073635,0.482252809388267,0.00254088523240048,0.481258408050124,0.00403084453442997,1.77112865906771,0.289121485242295
"175",2020-06-01,"18","MB",0.122146804073635,0.534201649095809,0.00283051981847722,0.537445937923996,0.0037865509262827,1.61233781377199,0.307199212245193
"176",2020-06-01,"19","MB",0.122146804073635,0.519119727890394,0.00226441585478177,0.548439150290623,0.0030170260606188,0.899000477981957,0.30341266131891
"177",2020-06-01,"2","LF",0.658459329108718,6.11376189842354,0.0176715211196455,6.268532813115,0.0141568755758374,11.8522679239569,1.16942376849708
"178",2020-06-01,"20","MB",0.122146804073635,0.572744336620759,0.00259354606623261,0.581418787390505,0.00331017839039552,1.28254144277317,0.306832771832972
"179",2020-06-01,"22","DE",0.092196285567976,0.485431341408668,0.00199735432196197,0.521830976314744,0.00293184188106164,1.88080422558671,0.118656619525985
"180",2020-06-01,"23","DE",0.092196285567976,0.528436880019056,0.00215634770082462,0.566085193387373,0.00263681376724411,2.16661271084744,0.120961526665184
"181",2020-06-01,"24","DE",0.092196285567976,0.554999124454884,0.00228552982115051,0.578992673366889,0.00120777134094049,2.2864678820858,0.119762974952801
"182",2020-06-01,"25","DE",0.092196285567976,0.460133965755499,0.00141106623740597,0.473888907819396,0.00216661271084744,1.20777134094049,0.171392894870867
"183",2020-06-01,"4","LF",0.658459329108718,5.85178740856147,0.0176715211196455,6.268532813115,0.0088892009429677,11.3913463935808,1.15427920392758
"184",2020-06-01,"5","LF",0.658459329108718,5.85178740856147,0.0170327914406222,6.30145577957043,0.0142885674416592,11.7864219910461,1.16613147185154
"185",2020-06-01,"6","LF",0.658459329108718,5.89695542400314,0.0135552631881618,6.28828659298826,0.0167907128922723,9.8110440037199,1.14571923264917
"186",2020-06-01,"8","FM",0.9577631533467,5.97573778130076,0.0234330928874435,6.18714997061968,0.0232736446263248,18.1974999135873,1.63394393960947
"187",2020-06-08,"1","BD",NA,NA,NA,NA,NA,NA,NA
"188",2020-06-08,"10","FM",0.262422987998559,1.11168843784051,0.00571345587149266,1.12317038863383,0.00692796688316196,3.62143723438012,0.482071028953353
"189",2020-06-08,"11","FM",0.262422987998559,1.08288635382366,0.00506291386632271,1.11267346911389,0.00923728917754928,3.49022574038084,0.493355217437291
"190",2020-06-08,"12","FM_Branch",0.201527733633493,0.897958256681109,0.00362741232127543,0.92702757471407,0.00568308208846452,2.25711061669513,0.370407974418361
"191",2020-06-08,"14","EF",0.0604386383659481,0.206282404344637,0.00118558225723244,0.203073824909586,0.00157140459751465,0.761526843410946,0.121542101753922
"192",2020-06-08,"15","EF",0.0604386383659481,0.199648996374715,0.000827301904772086,0.200656279374948,0.00149283436763892,0.47806962947465,0.127525526952151
"193",2020-06-08,"16","MB",0.0516486542342223,0.123137647589836,0.00144736474465378,0.114143525857631,0.00221056240122471,1.10528120061236,0.119050148009882
"194",2020-06-08,"18","MB",0.0516486542342223,0.147938071491575,0.00134159578254447,0.147198664567534,0.00180253803277436,0.888356852828623,0.129689770782132
"195",2020-06-08,"19","MB",0.0516486542342223,0.169195577693066,0.000706982009888579,0.162176774295458,0.00131187581754925,0.310924898490018,0.133873311775104
"196",2020-06-08,"2","LF",0.269690936679885,1.54947414546306,0.0143885550395067,1.61814562007931,0.00938524459646,9.19646094078408,0.599253261302705
"197",2020-06-08,"20","MB",0.0516486542342223,0.18478441557416,0.00134159578254447,0.175605424396356,0.00163209747380142,0.645608177927779,0.14043269086285
"198",2020-06-08,"22","DE",0.0389843525673368,0.206329860521706,0.00142861391171529,0.213244408543332,0.00072121052249573,1.28648363472211,0.053603484780088
"199",2020-06-08,"23","DE",0.0389843525673368,0.223979519387423,0.00139499946673376,0.234685802455367,0.000693921475698594,1.30987424626252,0.0539153596006267
"200",2020-06-08,"24","DE",0.0389843525673368,0.239489825663356,0.00154626446915067,0.244042047071528,0.000842062015454474,1.54378036166654,0.0529797351390107
"201",2020-06-08,"25","DE",0.0389843525673368,0.235211120483789,0.00154206266352798,0.252618604636342,0.000674429299414926,1.51259287961267,0.0543052031263001
"202",2020-06-08,"4","LF",0.269690936679885,1.54207420207769,1.30406817118664,1.62893325754651,0.0112461120595512,9.22343003445207,0.58684747821543
"203",2020-06-08,"5","LF",0.269690936679885,1.5124744285362,0.017702282866787,1.6316301669133,0.0144284651123738,9.16949184711609,0.58522933259535
"204",2020-06-08,"6","LF",0.269690936679885,1.61977360762409,0.0134293180368729,1.68556835424928,0.0104909774368475,7.14680982201695,0.568778185457878
"205",2020-06-08,"8","FM",0.262422987998559,1.1044879168363,0.00537404265140399,1.12317038863383,0.00740032826155937,3.54271033798055,0.487581911701323
"206",2020-06-15,"1","BD",NA,NA,NA,NA,NA,NA,NA
"207",2020-06-15,"10","FM",0.165446542421884,0.528366664082402,0.00288880576334827,0.534392332022687,0.00469868180478152,2.31625159390638,0.304917977683533
"208",2020-06-15,"11","FM",0.165446542421884,0.553334587894183,0.0026748201512484,0.542664659143781,0.00524465539477374,2.18389435996888,0.309550480871346
"209",2020-06-15,"12","FM_Branch",0.127054672252886,0.466767734063354,0.00143788969460585,0.452314633220275,0.00547605637409939,1.07234143381436,0.240260385230208
"210",2020-06-15,"14","EF",0.0381039931851842,0.10234599788442,0.00128135868439076,0.0956410228948124,0.00149367653285922,1.07453260782219,0.0793706178047387
"211",2020-06-15,"15","EF",0.0381039931851842,0.0955501148907665,0.000907629068110122,0.0903064638488866,0.00152797012672589,0.735407068474055,0.0832953291028127
"212",2020-06-15,"16","MB",0.00366524257293639,0.00567109421560936,0.000114563520818232,0.00498472989919349,0.000162370245981082,0.0886988702650606,0.00801955074958482
"213",2020-06-15,"18","MB",0.00366524257293639,0.00763219258773885,0.000105872495100986,0.00703726574003787,0.00010775813164433,0.0806353366046006,0.00907880585316343
"214",2020-06-15,"19","MB",0.00366524257293639,0.00868816863427012,8.01944645727621e-05,0.00784361910608387,0.000109957277188092,0.0417837653314748,0.0099218116449388
"215",2020-06-15,"2","LF",0.14307696533483,0.704255091546582,0.00587543908089786,0.706800208754061,0.0142647734438826,3.94892424324131,0.342240101080914
"216",2020-06-15,"20","MB",0.00366524257293639,0.010850405300977,0.000134315851993789,0.00982285009546952,0.000175565119243653,0.052779493050284,0.00984850679348008
"217",2020-06-15,"22","DE",0.00276652142880981,0.012820354070838,0.000102276013158199,0.0128919898582537,6.33533407197447e-05,0.0686097314344834,0.00368777306460348
"218",2020-06-15,"23","DE",0.00276652142880981,0.0129721730544467,7.99124534297294e-05,0.0138602723583372,6.33533407197447e-05,0.074696078577865,0.00393952651462517
"219",2020-06-15,"24","DE",0.00276652142880981,0.0152115030626752,0.000100486928379921,0.0139432680012015,-1.85633587873138e-05,0.0948916850081766,0.00375970262175254
